ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Pages
saba1267-3-9-1,,saba1267-3,9,siam,siam,,,Lobel2016,,false,,,pp.234-239
saba1267-3-10-1,,saba1267-3,10,opod,opod,,,Lobel2016,,false,,,pp.234-239
saba1267-3-11-1,,saba1267-3,11,sapulu miso,sapulu miso,,,Lobel2016,,false,,,pp.234-239
saba1267-3-20-1,,saba1267-3,20,duapulu,duapulu,,,Lobel2016,,false,,,pp.234-239
saba1267-3-30-1,,saba1267-3,30,tigapulu,tigapulu,,,Lobel2016,,false,,,pp.234-239
saba1267-3-40-1,,saba1267-3,40,əmpatpulu,əmpatpulu,,,Lobel2016,,false,,,pp.234-239
saba1267-3-100-1,,saba1267-3,100,səratus,səratus,,,Lobel2016,,false,,,pp.234-239
saba1267-3-200-1,,saba1267-3,200,dua ratus,dua ratus,,,Lobel2016,,false,,,pp.234-239
saba1267-3-1000-1,,saba1267-3,1000,səribu,səribu,,,Lobel2016,,false,,,pp.234-239
sabu1255-1-1-1,,sabu1255-1,1,Àhī,Àhī,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-2-1,,sabu1255-1,2,Doe'è,Doe'è,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-3-1,,sabu1255-1,3,Tèloe,Tèloe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-4-1,,sabu1255-1,4,Ǎpā,Ǎpā,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-5-1,,sabu1255-1,5,Làmī,Làmī,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-6-1,,sabu1255-1,6,Ànā,Ànā,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-7-1,,sabu1255-1,7,Pīdoe,Pīdoe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-8-1,,sabu1255-1,8,Àroe,Àroe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-9-1,,sabu1255-1,9,Hē'ǒ,Hē'ǒ,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-10-1,,sabu1255-1,10,Hěngoeroe,Hěngoeroe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-11-1,,sabu1255-1,11,Hěngoeroe àhī,Hěngoeroe àhī,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-12-1,,sabu1255-1,12,Hěngoeroe doe'è,Hěngoeroe doe'è,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-13-1,,sabu1255-1,13,Hěngoeroe tèloe,Hěngoeroe tèloe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-14-1,,sabu1255-1,14,Hěngoeroe ǎpa,Hěngoeroe ǎpa,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-15-1,,sabu1255-1,15,Hěngoeroe làmī,Hěngoeroe làmī,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-16-1,,sabu1255-1,16,Hěngoeroe Ànā,Hěngoeroe Ànā,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-17-1,,sabu1255-1,17,Hěngoeroe pīdoe,Hěngoeroe pīdoe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-18-1,,sabu1255-1,18,Hěngoeroe āroe,Hěngoeroe āroe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-19-1,,sabu1255-1,19,Hěngoeroe hē'o,Hěngoeroe hē'o,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-20-1,,sabu1255-1,20,Doe'èngoeroe,Doe'èngoeroe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-21-1,,sabu1255-1,21,Doe'èngoeroe àhī,Doe'èngoeroe àhī,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-25-1,,sabu1255-1,25,Doe'èngoeroe làmī,Doe'èngoeroe làmī,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-30-1,,sabu1255-1,30,Tèlèngoeroe,Tèlèngoeroe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-40-1,,sabu1255-1,40,Àpàngoeroe,Àpàngoeroe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-50-1,,sabu1255-1,50,Làmīngoeroe,Làmīngoeroe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-60-1,,sabu1255-1,60,Ànàngoeroe,Ànàngoeroe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-100-1,,sabu1255-1,100,Hèngāhoe,Hèngāhoe,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-1000-1,,sabu1255-1,1000,Hètàbā,Hètàbā,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-1-10000-1,,sabu1255-1,10000,Hèrīwǒ,Hèrīwǒ,,,Stokhof1983Vol6,,false,,,p.54
sabu1255-2-1-1,,sabu1255-2,1,ēhi,ēhi,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-2-1,,sabu1255-2,2,doe é,doe é,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-3-1,,sabu1255-2,3,teloe,teloe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-4-1,,sabu1255-2,4,ĕpa,ĕpa,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-5-1,,sabu1255-2,5,lēmi,lēmi,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-6-1,,sabu1255-2,6,ēna,ēna,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-7-1,,sabu1255-2,7,pidoe,pidoe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-8-1,,sabu1255-2,8,aroe,aroe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-9-1,,sabu1255-2,9,hē'jo,hē'jo,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-10-1,,sabu1255-2,10,hengoeroe,hengoeroe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-11-1,,sabu1255-2,11,hengoeroe ēhi,hengoeroe ēhi,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-12-1,,sabu1255-2,12,hengoeroedoe'e,hengoeroedoe'e,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-13-1,,sabu1255-2,13,hengoeroeteloe,hengoeroeteloe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-18-1,,sabu1255-2,18,hengoeroearoe,hengoeroearoe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-19-1,,sabu1255-2,19,hengoeroehē'jo,hengoeroehē'jo,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-20-1,,sabu1255-2,20,doe'e ngoeroe,doe'e ngoeroe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-21-1,,sabu1255-2,21,doe'e ngoeroe ēhi,doe'e ngoeroe ēhi,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-25-1,,sabu1255-2,25,doe'e ngoeroe lēmi,doe'e ngoeroe lēmi,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-30-1,,sabu1255-2,30,tēloe ngoeroe,tēloe ngoeroe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-40-1,,sabu1255-2,40,ēpa ngoeroe,ēpa ngoeroe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-50-1,,sabu1255-2,50,lemi ngoeroe,lemi ngoeroe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-60-1,,sabu1255-2,60,ēna ngoeroe,ēna ngoeroe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-100-1,,sabu1255-2,100,hengahoe,hengahoe,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-1000-1,,sabu1255-2,1000,hetēḇa,hetēḇa,,,Stokhof1983Vol6,,false,,,p.14
sabu1255-2-10000-1,,sabu1255-2,10000,hengeroe tēḇa,hengeroe tēḇa,,<těḇa ?>,Stokhof1983Vol6,,false,,,p.14
saep1240-1-1-1,,saep1240-1,1,halebe,halebe,,,LeanMadang,,false,,,p.73
saep1240-1-2-1,,saep1240-1,2,abode,abode,,,LeanMadang,,false,,,p.73
saep1240-1-3-1,,saep1240-1,3,abokong,abokong,,,LeanMadang,,false,,,p.73
saep1240-1-4-1,,saep1240-1,4,dako,dako,,,LeanMadang,,false,,,p.73
saep1240-1-5-1,,saep1240-1,5,wambe,wambe,,‘wab’ = ‘hand’,LeanMadang,,false,,,p.73
saep1240-1-10-1,,saep1240-1,10,wam abode,wam abode,,‘hand(s) two’,LeanMadang,,false,,,p.73
saep1240-2-1-1,,saep1240-2,1,halɛbɛ,halɛbɛ,,,Zgraggen1980RaiCoast,,false,,,p.92
saep1240-2-2-1,,saep1240-2,2,abodɛ,abodɛ,,,Zgraggen1980RaiCoast,,false,,,p.92
safe1240-1-1-1,,safe1240-1,1,anga'no,anga'no,,,Smith1988,,false,,,p.101
safe1240-1-2-1,,safe1240-1,2,hufa'u,hufa'u,,,Smith1988,,false,,,p.101
safe1240-1-3-1,,safe1240-1,3,hufa'u sihune,hufa'u sihune,,,Smith1988,,false,,,p.101
safe1240-1-4-1,,safe1240-1,4,osofo fo fa'u'no,osofo fo fa'u'no,,,Smith1988,,false,,,p.101
safe1240-1-5-1,,safe1240-1,5,aho fehonjo hopi'nono,aho fehonjo hopi'nono,,hand half all,Smith1988,,false,,,p.101
safe1240-1-10-1,,safe1240-1,10,aho hopi'nono,aho hopi'nono,,hands all,Smith1988,,false,,,p.101
safe1240-1-15-1,,safe1240-1,15,aho hopi'nono sife fehohnta'ni hopi'nono,aho hopi'nono sife fehohnta'ni hopi'nono,,hands all foot half,Smith1988,,false,,,p.101
safe1240-1-20-1,,safe1240-1,20,sife aho hopi'nono,sife aho hopi'nono,,feet hands all,Smith1988,,false,,,p.101
safe1240-2-1-1,,safe1240-2,1,anga'no,anga'no,,,LeanMorobe,,false,,,pp.61-62
safe1240-2-1-2,,safe1240-2,1,kenga'no,kenga'no,,,LeanMorobe,,false,,,pp.61-62
safe1240-2-2-1,,safe1240-2,2,hufa'u,hufa'u,,,LeanMorobe,,false,,,pp.61-62
safe1240-2-3-1,,safe1240-2,3,hufa'u sihune,hufa'u sihune,,‘two and another’,LeanMorobe,,false,,,pp.61-62
safe1240-2-4-1,,safe1240-2,4,osofo so fahu'no,osofo so fahu'no,,‘that two and that two’,LeanMorobe,,false,,,pp.61-62
safe1240-2-5-1,,safe1240-2,5,aho hopi'nono,aho hopi'nono,,‘hand all’,LeanMorobe,,false,,,pp.61-62
safe1240-2-6-1,,safe1240-2,6,aho fehohnjo hopi'nono nom'ne mta'ni anga'no,aho fehohnjo hopi'nono nom'ne mta'ni anga'no,,‘hand half all another from one’,LeanMorobe,,false,,,pp.61-62
safe1240-2-10-1,,safe1240-2,10,aho hufa'u hopi'nono,aho hufa'u hopi'nono,,‘hand(s) two all’,LeanMorobe,,false,,,pp.61-62
safe1240-2-11-1,,safe1240-2,11,aho hopi'nono sife mta'ni anga'no,aho hopi'nono sife mta'ni anga'no,,‘hand(s) all foot from one’,LeanMorobe,,false,,,pp.61-62
safe1240-2-15-1,,safe1240-2,15,aho hopi'nono sife fehohnjo hopi'nono,aho hopi'nono sife fehohnjo hopi'nono,,‘hand(s) all foot half all’,LeanMorobe,,false,,,pp.61-62
safe1240-2-16-1,,safe1240-2,16,aho hopi'nono sife fehohnjo hopi'nono nom'ne mta'ni anga'no,aho hopi'nono sife fehohnjo hopi'nono nom'ne mta'ni anga'no,,‘hand(s) all foot half all another from one’,LeanMorobe,,false,,,pp.61-62
safe1240-2-20-1,,safe1240-2,20,sife aho hopi'nono,sife aho hopi'nono,,‘feet hand(s) all’,LeanMorobe,,false,,,pp.61-62
safe1240-3-1-1,,safe1240-3,1,ingapn'na,ingapn'na,,,LeanMorobe,,false,,,p.62
safe1240-3-2-1,,safe1240-3,2,guva'au,guva'au,,,LeanMorobe,,false,,,p.62
safe1240-3-4-1,,safe1240-3,4,guva'au saguna,guva'au saguna,,,LeanMorobe,,false,,,p.62
safe1240-3-5-1,,safe1240-3,5,asava asava'ana,asava asava'ana,,,LeanMorobe,,false,,,p.62
safe1240-3-6-1,,safe1240-3,6,aha gupn'nena,aha gupn'nena,,,LeanMorobe,,false,,,p.62
safe1240-3-10-1,,safe1240-3,10,aha me'wa pukuma,aha me'wa pukuma,,,LeanMorobe,,false,,,p.62
saka1292-1-1-1,,saka1292-1,1,kuwaran,kuwaran,,,Smith1988,,false,,,pp.96-97
saka1292-1-2-1,,saka1292-1,2,danggan,danggan,,,Smith1988,,false,,,pp.96-97
saka1292-1-3-1,,saka1292-1,3,kailpu,kailpu,,,Smith1988,,false,,,pp.96-97
saka1292-1-4-1,,saka1292-1,4,danggan danggan,danggan danggan,,two two,Smith1988,,false,,,pp.96-97
saka1292-1-5-1,,saka1292-1,5,kaibue kuwoku,kaibue kuwoku,,hand side,Smith1988,,false,,,pp.96-97
saka1292-1-6-1,,saka1292-1,6,paijang kuwe,paijang kuwe,,?other side one,Smith1988,,false,,,pp.96-97
saka1292-1-10-1,,saka1292-1,10,kaibukuo kumen kaibukuo kumen,kaibukuo kumen kaibukuo kumen,,hand finished hand finished,Smith1988,,false,,,pp.96-97
saka1292-1-11-1,,saka1292-1,11,tailma kuwe,tailma kuwe,,nose one,Smith1988,,false,,,pp.96-97
saka1292-1-12-1,,saka1292-1,12,tailma dangge,tailma dangge,,nose two,Smith1988,,false,,,pp.96-97
saka1292-1-13-1,,saka1292-1,13,koljang kuwoku kuwe,koljang kuwoku kuwe,,leg on one,Smith1988,,false,,,pp.96-97
saka1292-1-17-1,,saka1292-1,17,koljang kuwoku komen,koljang kuwoku komen,,leg side finished,Smith1988,,false,,,pp.96-97
saka1292-1-22-1,,saka1292-1,22,koljang kulmen,koljang kulmen,,legs finished,Smith1988,,false,,,pp.96-97
salt1242-1-1-1,,salt1242-1,1,taniga,taniga,,,Lean1986Vol09,,false,,,p.68
salt1242-1-2-1,,salt1242-1,2,sutal,sutal,,,Lean1986Vol09,,false,,,p.68
salt1242-1-2-2,,salt1242-1,2,sutani,sutani,,,Lean1986Vol09,,false,,,p.68
salt1242-1-3-1,,salt1242-1,3,sui tai dire,sui tai dire,,,Lean1986Vol09,,false,,,p.68
salt1242-1-4-1,,salt1242-1,4,sui sui dire,sui sui dire,,,Lean1986Vol09,,false,,,p.68
salt1242-1-5-1,,salt1242-1,5,ana holulu,ana holulu,,,Lean1986Vol09,,false,,,p.68
salt1242-1-10-1,,salt1242-1,10,ana holo holo,ana holo holo,,,Lean1986Vol09,,false,,,p.68
sama1240-1-1-1,,sama1240-1,1,óhà,óhà,,,Galis1955,,false,,,p.143
sama1240-1-2-1,,sama1240-1,2,ènèd,ènèd,,,Galis1955,,false,,,p.143
sama1240-1-3-1,,sama1240-1,3,esíd,esíd,,,Galis1955,,false,,,p.143
sama1240-1-4-1,,sama1240-1,4,mèntánáná,mèntánáná,,,Galis1955,,false,,,p.143
sama1240-1-5-1,,sama1240-1,5,tènuk,tènuk,,,Galis1955,,false,,,p.143
sama1240-1-6-1,,sama1240-1,6,jánouw-óhà,jánouw-óhà,,,Galis1955,,false,,,p.143
sama1240-1-7-1,,sama1240-1,7,jánouw-ènèd,jánouw-ènèd,,,Galis1955,,false,,,p.143
sama1240-1-8-1,,sama1240-1,8,jánouw-esíd,jánouw-esíd,,,Galis1955,,false,,,p.143
sama1240-1-9-1,,sama1240-1,9,jánouw-mèntánáná,jánouw-mèntánáná,,,Galis1955,,false,,,p.143
sama1240-1-10-1,,sama1240-1,10,tènuk-tènuk,tènuk-tènuk,,,Galis1955,,false,,,p.143
sama1240-1-11-1,,sama1240-1,11,tènèmè-óhà,tènèmè-óhà,,,Galis1955,,false,,,p.143
sama1240-1-20-1,,sama1240-1,20,ànà-óhà,ànà-óhà,,,Galis1955,,false,,,p.143
sama1240-1-20-2,,sama1240-1,20,tènèmèjánan,tènèmèjánan,,,Galis1955,,false,,,p.143
sama1240-1-40-1,,sama1240-1,40,ànà-ènèd,ànà-ènèd,,,Galis1955,,false,,,p.143
sama1240-2-1-1,,sama1240-2,1,noha,noha,,,Stokhof1983Vol5.2,,false,,,p.46
sama1240-2-2-1,,sama1240-2,2,ènète,ènète,,,Stokhof1983Vol5.2,,false,,,p.46
sama1240-2-3-1,,sama1240-2,3,isike,isike,,,Stokhof1983Vol5.2,,false,,,p.46
sama1240-2-4-1,,sama1240-2,4,orohèteni,orohèteni,,,Stokhof1983Vol5.2,,false,,,p.46
sama1240-2-5-1,,sama1240-2,5,tèněp,tèněp,,,Stokhof1983Vol5.2,,false,,,p.46
sama1240-2-6-1,,sama1240-2,6,noha,noha,,,Stokhof1983Vol5.2,,false,,,p.46
sama1240-2-7-1,,sama1240-2,7,èněte,èněte,,,Stokhof1983Vol5.2,,false,,,p.46
samb1321-1-1-1,,samb1321-1,1,homeke,homeke,,,LeanSouthernHighlands,,false,,,p.23
samb1321-1-2-1,,samb1321-1,2,yaapo,yaapo,,,LeanSouthernHighlands,,false,,,p.23
samb1321-1-3-1,,samb1321-1,3,tepo,tepo,,,LeanSouthernHighlands,,false,,,p.23
samb1321-1-4-1,,samb1321-1,4,tonkupu,tonkupu,,,LeanSouthernHighlands,,false,,,p.23
samb1321-1-5-1,,samb1321-1,5,kiki homeke,kiki homeke,,‘hand one’,LeanSouthernHighlands,,false,,,p.23
samb1321-1-10-1,,samb1321-1,10,kiki yaapo,kiki yaapo,,‘hands two’,LeanSouthernHighlands,,false,,,p.23
samb1321-2-1-1,,samb1321-2,1,home-ke,home-ke,,‘one’ *khoma-nge,Franklin2012,,false,,,pp.48-49
samb1321-2-2-1,,samb1321-2,2,yaapo,yaapo,,‘two’ *lyampo,Franklin2012,,false,,,pp.48-49
samb1321-2-3-1,,samb1321-2,3,tepo,tepo,,‘three’ *trempo,Franklin2012,,false,,,pp.48-49
samb1321-2-4-1,,samb1321-2,4,tonko-pu,tonko-pu,,‘a bound group/unit’ *tro-ngo-pu,Franklin2012,,false,,,pp.48-49
samb1321-2-5-1,,samb1321-2,5,yu-nki hara,yu-nki hara,,‘at the thumb’ *syu-ngi,Franklin2012,,false,,,pp.48-49
samb1321-2-6-1,,samb1321-2,6,yu-ngi mindi-gi hara,yu-ngi mindi-gi hara,,‘at the muscle area of the thumb’ *syu-ngi mindi-ngi khara,Franklin2012,,false,,,pp.48-49
samb1321-2-7-1,,samb1321-2,7,wara-ki,wara-ki,,‘at the palm area’ *wara-nge-khara,Franklin2012,,false,,,pp.48-49
samb1321-2-7-2,,samb1321-2,7,waraha-ke hara,waraha-ke hara,,‘at the palm area’ *wara-nge-khara,Franklin2012,,false,,,pp.48-49
samb1321-2-8-1,,samb1321-2,8,kerepo hara,kerepo hara,,‘at the wrist area’ *kherepo-nge-khara,Franklin2012,,false,,,pp.48-49
samb1321-2-8-2,,samb1321-2,8,noe kerepo,noe kerepo,,‘at the wrist area’ *kherepo-nge-khara,Franklin2012,,false,,,pp.48-49
samb1321-2-9-1,,samb1321-2,9,noi hara,noi hara,,‘at the radius bone’ *noi-khara,Franklin2012,,false,,,pp.48-49
samb1321-2-9-2,,samb1321-2,9,noe’i hare,noe’i hare,,‘at the radius bone’ *noi-khara,Franklin2012,,false,,,pp.48-49
samb1321-2-10-1,,samb1321-2,10,noe mande hare,noe mande hare,,‘at the top of the radius location’ *noi mande-khara,Franklin2012,,false,,,pp.48-49
samb1321-2-11-1,,samb1321-2,11,oko ma-ke,oko ma-ke,,‘where it bends’ *okho ma-nge,Franklin2012,,false,,,pp.48-49
samb1321-2-12-1,,samb1321-2,12,noi ma-ke,noi ma-ke,,‘at the top of the radius bone’ *noi ma-nge,Franklin2012,,false,,,pp.48-49
samb1321-2-13-1,,samb1321-2,13,? ,? ,,,Franklin2012,,false,,,pp.48-49
samb1321-2-14-1,,samb1321-2,14,peyo-ko hara,peyo-ko hara,,‘at the cheek area’ *peyo-ngo-khara,Franklin2012,,false,,,pp.48-49
samb1321-2-15-1,,samb1321-2,15,halembe,halembe,,‘clavicle’ *khalembe-nge,Franklin2012,,false,,,pp.48-49
samb1321-2-16-1,,samb1321-2,16,ipilo-lea,ipilo-lea,,‘middle lower neck depression’,Franklin2012,,false,,,pp.48-49
samm1244-1-1-1,,samm1244-1,1,gud’i,gud’i,,,Ray1919,,false,,,p.329
samm1244-1-2-1,,samm1244-1,2,lilo,lilo,,,Ray1919,,false,,,p.329
samm1244-1-3-1,,samm1244-1,3,galub,galub,,,Ray1919,,false,,,p.329
samm1244-1-5-1,,samm1244-1,5,bar-gud’i,bar-gud’i,,,Ray1919,,false,,,p.329
samm1244-2-1-1,,samm1244-2,1,kuji,kuji,,,Zgraggen1980RaiCoast,,false,,,p.92
samm1244-2-2-1,,samm1244-2,2,lilo,lilo,,,Zgraggen1980RaiCoast,,false,,,p.92
samo1303-1-1-1,,samo1303-1,1,helenu,helenu,,,Lean1986Vol12,,false,,,p.30
samo1303-1-2-1,,samo1303-1,2,benau,benau,,,Lean1986Vol12,,false,,,p.30
samo1303-1-3-1,,samo1303-1,3,behelo,behelo,,,Lean1986Vol12,,false,,,p.30
samo1303-1-4-1,,samo1303-1,4,benau-ili benau-ili,benau-ili benau-ili,,"2 + 2 (‘two-they two-they’, where ‘-ili’ is the dual form of ‘they’)",Lean1986Vol12,,false,,,p.30
samo1303-1-5-1,,samo1303-1,5,benau-ili benau-ili mesantale,benau-ili benau-ili mesantale,,2 + 2 + 1 (‘mesantale’ is translated as ‘one alone’),Lean1986Vol12,,false,,,p.30
samo1303-1-6-1,,samo1303-1,6,benau-ili benau-ili benau-ili,benau-ili benau-ili benau-ili,,,Lean1986Vol12,,false,,,p.30
samo1303-1-10-1,,samo1303-1,10,kwa'imodo,kwa'imodo,,,Lean1986Vol12,,false,,,p.30
samo1306-1-1-1,,samo1306-1,1,noːtate,noːtate,,,Zgraggen1980Mabuso,,false,,,p.92
samo1306-1-2-1,,samo1306-1,2,ariɡita(tɛ),ariɡita(tɛ),,,Zgraggen1980Mabuso,,false,,,p.92
samo1307-1-1-1,,samo1307-1,1,wan (fela),wan (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-2-1,,samo1307-1,2,tu (fela),tu (fela),,"(two, Lentzner, 1891)",Muehlhaeusler1978,,false,,,p.101
samo1307-1-3-1,,samo1307-1,3,tri (fela),tri (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-4-1,,samo1307-1,4,fo (fela),fo (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-5-1,,samo1307-1,5,faif (fela),faif (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-6-1,,samo1307-1,6,sikis (fela),sikis (fela),,"(six, Lentzner, 1891)",Muehlhaeusler1978,,false,,,p.101
samo1307-1-7-1,,samo1307-1,7,seven (fela),seven (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-8-1,,samo1307-1,8,et (fela),et (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-9-1,,samo1307-1,9,nain (fela),nain (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-10-1,,samo1307-1,10,wanfela ten,wanfela ten,,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-11-1,,samo1307-1,11,wanfela ten wan (fela),wanfela ten wan (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-12-1,,samo1307-1,12,wanfela ten tu (fela),wanfela ten tu (fela),,"(ten fellow one two fellow, Genthe, 1908)",Muehlhaeusler1978,,false,,,p.101
samo1307-1-13-1,,samo1307-1,13,wanfela ten tri (fela),wanfela ten tri (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-14-1,,samo1307-1,14,wanfela ten fo (fela),wanfela ten fo (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-15-1,,samo1307-1,15,wanfela ten faif (fela),wanfela ten faif (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-16-1,,samo1307-1,16,wanfela ten sikis (fela),wanfela ten sikis (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-17-1,,samo1307-1,17,wanfela ten seven (fela),wanfela ten seven (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-18-1,,samo1307-1,18,wanfela ten et (fela),wanfela ten et (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-19-1,,samo1307-1,19,wanfela ten nain (fela),wanfela ten nain (fela),,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-20-1,,samo1307-1,20,tufela ten,tufela ten,,,Muehlhaeusler1978,,false,,,p.101
samo1307-1-24-1,,samo1307-1,24,(two ten and four),(two ten and four),,(Lentzner 1891),Muehlhaeusler1978,,false,,,p.101
sang1336-1-1-1,,sang1336-1,1,sěmbau,sěmbau,,(when counting: kẹ̌sạ),Stokhof1982Vol4,,false,,,p.184
sang1336-1-1-2,,sang1336-1,1,sěngkatau,sěngkatau,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-2-1,,sang1336-1,2,darua,darua,,(when counting: dua),Stokhof1982Vol4,,false,,,p.184
sang1336-1-3-1,,sang1336-1,3,tatěllu,tatěllu,,(when counting: těllu),Stokhof1982Vol4,,false,,,p.184
sang1336-1-4-1,,sang1336-1,4,ẹ̌pạ,ẹ̌pạ,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-5-1,,sang1336-1,5,lima,lima,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-6-1,,sang1336-1,6,ěnnung,ěnnung,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-7-1,,sang1336-1,7,pitu,pitu,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-8-1,,sang1336-1,8,uaḷu,uaḷu,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-9-1,,sang1336-1,9,sio,sio,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-10-1,,sang1336-1,10,mapuḷo,mapuḷo,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-11-1,,sang1336-1,11,mapuḷo ẹ̌sa,mapuḷo ẹ̌sa,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-12-1,,sang1336-1,12,mapuḷo dua,mapuḷo dua,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-13-1,,sang1336-1,13,mapuḷo těllu,mapuḷo těllu,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-14-1,,sang1336-1,14,mapuḷo ẹ̌pa,mapuḷo ẹ̌pa,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-15-1,,sang1336-1,15,mapuḷo lima,mapuḷo lima,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-16-1,,sang1336-1,16,mapuḷo ěnnung,mapuḷo ěnnung,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-17-1,,sang1336-1,17,mapuḷo pitu,mapuḷo pitu,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-18-1,,sang1336-1,18,mapuḷo uaḷu,mapuḷo uaḷu,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-19-1,,sang1336-1,19,mapuḷo sio,mapuḷo sio,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-20-1,,sang1336-1,20,duampuḷo,duampuḷo,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-21-1,,sang1336-1,21,duampuḷo ẹ̌sa,duampuḷo ẹ̌sa,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-22-1,,sang1336-1,22,duampuḷo dua,duampuḷo dua,,,Stokhof1982Vol4,,false,,,p.184
sang1336-1-23-1,,sang1336-1,23,duampuḷo těllu,duampuḷo těllu,,,Stokhof1982Vol4,,false,,,p.184
